date;hour;production;;H0;H1;H2;H3;H4;H5;H6;H7;H8;H9;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23
1.01.2022;0;0;;0;0;0;0;0;0;0;0;3.4;6.8;9.38;7.65;6.8;5.1;5.1;1.7;0;0;0;0;0;0;0;0
2.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0.85;0.85;0.85;1.7;1.7;5.1;0.85;0;0;0;0;0;0;0;0
3.01.2022;0;0;;0;0;0;0;0;0;0;0.85;5.1;9.35;9.35;10.2;10.2;9.35;7.65;4.25;0;0;0;0;0;0;0;0
4.01.2022;0;0;;0;0;0;0;0;0;0;0;0.85;4.25;5.95;5.95;4.25;5.95;5.95;3.4;0.85;0;0;0;0;0;0;0
5.01.2022;0;0;;0;0;0;0;0;0;0;0;4.25;8.5;10.2;9.35;10.2;9.35;8.5;3.4;0;0;0;0;0;0;0;0
6.01.2022;0;0;;0;0;0;0;0;0;0;0.85;5.1;9.35;9.35;10.2;10.2;9.35;7.65;3.4;0.85;0;0;0;0;0;0;0
7.01.2022;0;0;;0;0;0;0;0;0;0;0;1.7;3.4;7.65;9.35;5.95;5.1;4.25;2.55;0;0;0;0;0;0;0;0
8.01.2022;0;0;;0;0;0;0;0;0;0;0;5.1;8.5;10.2;9.35;10.2;9.35;7.65;4.25;0;0;0;0;0;0;0;0
9.01.2022;0;0;;0;0;0;0;0;0;0;0;4.25;9.35;8.5;8.88;5.11;7.65;5.1;4.25;0;0;0;0;0;0;0;0
10.01.2022;0;0;;0;0;0;0;0;0;0;0;0;1.7;0.85;5.95;6.8;9.35;7.65;2.55;0.85;0;0;0;0;0;0;0
11.01.2022;0;0;;0;0;0;0;0;0;0;0;4.25;3.4;2.55;0.85;1.7;6.8;4.25;0.85;0.85;0;0;0;0;0;0;0
12.01.2022;0;0;;0;0;0;0;0;0;0;0;0.85;0.85;1.7;1.7;0.85;0;0.85;0;0;0;0;0;0;0;0;0
13.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0.85;1.7;1.7;0.85;0;0.85;0;0;0;0;0;0;0;0;0
14.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0.85;0.85;1.7;0.85;1.7;1.7;0.85;0;0;0;0;0;0;0;0
15.01.2022;0;0;;0;0;0;0;0;0;0;0;1.8;3.77;7.21;4.84;9.97;9.9;7.04;8.45;4.25;0;0;0;0;0;0;0
16.01.2022;0;0;;0;0;0;0;0;0;0;0;0.85;0.85;2.55;2.55;0.85;2.55;1.7;1.7;0;0;0;0;0;0;0;0
17.01.2022;0;0;;0;0;0;0;0;0;0;0;0;1.7;4.25;5.1;5.95;7.65;6.8;4.25;0.85;0;0;0;0;0;0;0
18.01.2022;0;0;;0;0;0;0;0;0;0;0.85;2.55;2.55;2.55;3.4;5.1;2.55;1.7;0;0;0;0;0;0;0;0;0
19.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0.85;1.7;1.7;3.4;5.1;3.4;1.7;0;0;0;0;0;0;0;0
20.01.2022;0;0;;0;0;0;0;0;0;0;0.85;0.85;2.55;5.1;8.5;7.65;6.81;4.25;0.85;0;0;0;0;0;0;0;0
21.01.2022;0;0;;0;0;0;0;0;0;0;0.85;5.1;8.51;9.35;10.2;10.2;10.2;8.5;5.95;0;0;0;0;0;0;0;0
22.01.2022;0;0;;0;0;0;0;0;0;0;0.85;1.7;3.4;4.25;3.4;5.1;2.55;2.55;3.4;0;0;0;0;0;0;0;0
23.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;0;0;0;0;0;0
24.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0.85;0;0;0;0;0;0;0;0
25.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0.85;0;0;0;0;0;0;0;0;0;0
26.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;0;0;0;0;0;0
27.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;0;0;0;0;0
29.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0.85;0;0;0;0;0;0;0;0;0
30.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0.85;0.85;0.91;0.85;0;0;0;0;0;0;0
31.01.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1.7;2.62;1.71;1.71;0;0;0;0;0;0;0
1.02.2022;0;0;;0;0;0;0;0;0;0;0.85;1.97;4.48;5.99;7.22;8.67;9.06;8.73;2.88;9;0;0;0;0;0;0;0
2.02.2022;0;0;;0;0;0;0;0;0;0;0;3.53;5.62;6.18;8.8;10.38;8.04;6.15;4.42;0.85;0;0;0;0;0;0;0
3.02.2022;0;0;;0;0;0;0;0;0;0;0.85;1.7;3.42;5.16;5.11;5.2;3.68;2.59;1.7;0;0;0;0;0;0;0;0
4.02.2022;0;0;;0;0;0;0;0;0;0;0;1.71;2.83;5.12;6.27;4.56;2.76;1.72;0.85;0;0;0;0;0;0;0;0
5.02.2022;0;0;;0;0;0;0;0;0;0;0;0.87;2.65;8.02;10.16;9.35;10.22;9.43;6.91;2.43;0;0;0;0;0;0;0
6.02.2022;0;0;;0;0;0;0;0;0;0;1.77;7.15;9.4;9.45;9.92;9.59;8.75;5.47;2.81;0.85;0;0;0;0;0;0;0
7.02.2022;0;0;;0;0;0;0;0;0;0;2.72;6.92;9.39;10.22;10.24;9.37;10.37;7.94;4.93;1.75;0;0;0;0;0;0;0
8.02.2022;0;0;;0;0;0;0;0;0;0;2.28;4.45;9.04;10.2;10.35;7.98;9.63;8.05;2.67;0.89;0;0;0;0;0;0;0
9.02.2022;0;0;;0;0;0;0;0;0;0;0;0;1.01;1.72;1.73;1.77;1.92;1.81;0.85;0.87;0;0;0;0;0;0;0
10.02.2022;0;0;;0;0;0;0;0;0;0;0;0.85;0.85;0.85;1.7;3.74;3.09;1.71;1.71;0;0;0;0;0;0;0;0
11.02.2022;0;0;;0;0;0;0;0;0;0;0;6.06;8.59;10.24;9.41;10.23;10.23;9.41;7.25;2.58;0;0;0;0;0;0;0
12.02.2022;0;0;;0;0;0;0;0;0;0;2.78;7.9;9.37;10.22;10.21;9.35;10.21;9.42;7.11;2.87;0.85;0;0;0;0;0;0
13.02.2022;0;0;;0;0;0;0;0;0;0;2.95;6.44;9.2;9.55;10.27;9.72;8.05;6.62;5.53;0.86;0;0;0;0;0;0;0
14.02.2022;0;0;;0;0;0;0;0;0;0;1.79;6.2;10.22;9.36;7.51;5.74;4.93;2.56;0.87;0;0;0;0;0;0;0;0
15.02.2022;0;0;;0;0;0;0;0;0;0;0;1.7;4.25;4.31;7;8.1;8.84;8.67;2.9;0.94;0.85;0;0;0;0;0;0
16.02.2022;0;0;;0;0;0;0;0;0;0;0;1.7;3.5;5.14;6.03;6.5;6.56;5.85;2.58;0.87;0;0;0;0;0;0;0
17.02.2022;0;0;;0;0;0;0;0;0;0;1.77;5.86;8.95;10.03;9.53;10.24;8.04;8.69;5.29;1.99;0.85;0;0;0;0;0;0
18.02.2022;0;0;;0;0;0;0;0;0;0;2.6;5.9;8.26;10.4;9.52;10.23;9.38;9.06;4.48;0.85;0;0;0;0;0;0;0
19.02.2022;0;0;;0;0;0;0;0;0;0;0.88;1.7;3.68;3.61;4.62;3.47;3.42;2.55;1.77;0;0;0;0;0;0;0;0
20.02.2022;0;0;;0;0;0;0;0;0;0;0;2.55;4.45;7.52;9.49;10.23;9.67;9.48;7.24;2.81;0.87;0;0;0;0;0;0
21.02.2022;0;0;;0;0;0;0;0;0;0;0;4.41;6.9;7.12;7.99;9.03;9.44;8.95;6.18;2.77;0;0;0;0;0;0;0
22.02.2022;0;0;;0;0;0;0;0;0;0;8.9;7;9.55;8.78;8.83;5.62;4.59;4.6;2.61;0.28;0;0;0;0;0;0;0
23.02.2022;0;0;;0;0;0;0;0;0;0;0;7.04;10.33;9.35;10.23;10.21;9.37;10.3;5.72;3;0;0;0;0;0;0;0
24.02.2022;0;0;;0;0;0;0;0;0;0;0;6.45;5.64;9.59;9.01;5.18;4.68;6.99;5.41;0.64;0;0;0;0;0;0;0
25.02.2022;0;0;;0;0;0;0;0;0;0;0;3.98;8.41;3.66;5.71;7.16;3.68;0.9;2.08;1.71;0;0;0;0;0;0;0
26.02.2022;0;0;;0;0;0;0;0;0;0;0;4.5;2.77;3.63;4.53;4.68;3.43;2.67;0.85;0.85;0;0;0;0;0;0;0
27.02.2022;0;0;;0;0;0;0;0;0;0;0.85;1.72;5.58;9.85;4.67;6.28;7.75;4.62;4.48;1.77;0;0;0;0;0;0;0
28.02.2022;0;0;;0;0;0;0;0;0;0;2.62;7.26;8.71;9.45;9.41;6.13;6.44;3.77;1.79;0.85;0;0;0;0;0;0;0
1.03.2022;0;0;;0;0;0;0;0;0;0;0;0.89;3.16;2.8;3.52;2.77;4;2.92;1.73;1.71;0;0;0;0;0;0;0
2.03.2022;0;0;;0;0;0;0;0;0;0;2.74;5.66;4.71;5.44;8.19;5.51;1.74;2.83;0.86;0.85;0;0;0;0;0;0;0
3.03.2022;0;0;;0;0;0;0;0;0;0.85;0.89;6.01;7.08;0.87;1.81;3.51;2.7;1.71;0.88;0.86;0;0;0;0;0;0;0
4.03.2022;0;0;;0;0;0;0;0;0;0;0.85;3.66;8.21;10.27;9.9;9.36;7.27;8.16;5.71;0.87;0;0;0;0;0;0;0
5.03.2022;0;0;;0;0;0;0;0;0;0.87;4.64;5.84;9.68;10.21;10.21;9.35;10.22;7.52;4.47;3.81;0;0;0;0;0;0;0
6.03.2022;0;0;;0;0;0;0;0;0;0;0.85;1.75;2.73;4.5;5.92;4.83;5.53;6.18;4.43;1.85;0.85;0;0;0;0;0;0
7.03.2022;0;0;;0;0;0;0;0;0;0;4.74;7.83;9.39;10.21;10.24;8.75;4.58;7.26;5.42;1.7;0;0;0;0;0;0;0
8.03.2022;0;0;;0;0;0;0;0;0;0;1.7;4.38;5.34;8.07;4.52;7.27;5.7;7.01;4.41;0.89;0.85;0;0;0;0;0;0
9.03.2022;0;0;;0;0;0;0;0;0;0;0;1.75;2.65;2.74;5.35;2.56;1.71;0;0;0;0;0;0;0;0;0;0
10.03.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0.15;0;0.85;0.85;1.71;0.86;0.85;0;0;0;0;0;0;0
11.03.2022;0;0;;0;0;0;0;0;0;0;0;0;0;0.85;0.85;2.66;1.7;1.81;0.85;0.86;0;0;0;0;0;0;0
12.03.2022;0;0;;0;0;0;0;0;0;0;0;1.7;3.45;4.4;4.23;5.99;5.88;6.6;5.41;3.57;0;0;0;0;0;0;0
13.03.2022;0;0;;0;0;0;0;0;0;0;2.69;3.69;6.23;8.82;8.92;8.24;7.29;4.55;3.42;1.7;0.86;0;0;0;0;0;0
14.03.2022;0;0;;0;0;0;0;0;0;0.86;2.58;7.1;9.39;10.23;8.78;9.3;8.88;7.2;5.7;0.81;0;0;0;0;0;0;0
15.03.2022;0;0;;0;0;0;0;0;0;0.85;3.45;6.1;9.67;9.86;9.36;8.93;10.22;8.08;6.19;1.73;0.85;0;0;0;0;0;0
16.03.2022;0;0;;0;0;0;0;0;0;0;2.57;7.43;9.46;10.22;10.26;9.35;10.23;10.22;8.16;3.91;0;0;0;0;0;0;0
17.03.2022;0;0;;0;0;0;0;0;0;0.85;0.85;1.7;2.89;8.19;8.11;4.82;6.31;6.03;2.77;2.67;0;0;0;0;0;0;0
18.03.2022;0;0;;0;0;0;0;0;0;0;2.08;1.89;4.53;9.7;9.59;8.99;7.62;9.04;3.91;4.75;0;0;0;0;0;0;0
19.03.2022;0;0;;0;0;0;0;0;0;0;2.59;6.14;9.84;10.24;9.66;9.5;8.58;9.38;5.54;0.85;0;0;0;0;0;0;0
20.03.2022;0;0;;0;0;0;0;0;0;0;0;0;0.85;1.72;4.55;8.64;9.54;8.79;7.93;3.5;0.89;0;0;0;0;0;0
21.03.2022;0;0;;0;0;0;0;0;0;0;2.77;7.6;6.5;8.94;8.47;9.24;8.27;6.55;8.43;4.49;1.07;0;0;0;0;0;0
22.03.2022;0;0;;0;0;0;0;0;0;0;3.58;8.18;9.67;9.38;10.2;9.77;9.9;8.98;6.76;4.1;0.86;0;0;0;0;0;0
23.03.2022;0;0;;0;0;0;0;0;0;0;3.57;5.09;9.23;8.38;9.29;9.61;10.2;7.82;7.42;3.75;0.88;0;0;0;0;0;0
24.03.2022;0;0;;0;0;0;0;0;0;0;2.56;5.33;6.38;9.13;8.89;8.29;7.95;10.22;7.22;5.13;0.87;0;0;0;0;0;0
25.03.2022;0;0;;0;0;0;0;0;0;0;0;6.68;5.33;4.12;6.32;7.38;6.58;7.04;8.32;3.05;0.88;0;0;0;0;0;0
26.03.2022;0;0;;0;0;0;0;0;0;0;5.42;7.24;8.82;2.67;5.75;3.85;3.64;3.75;3.62;0.89;0.85;0;0;0;0;0;0
27.03.2022;0;0;;0;0;0;0;0;0;0;3.64;9.51;9.43;8.85;9.93;8.74;9.49;9.41;8.16;3.53;0.99;0;0;0;0;0;0
28.03.2022;0;0;;0;0;0;0;0;0;0;5.62;8.71;10.23;10.39;9.39;10.23;10.26;9.37;7.95;4.48;1.18;0;0;0;0;0;0
29.03.2022;0;0;;0;0;0;0;0;0;0;10.05;8.5;9.35;10.2;8.5;7.65;5.95;6.81;3.4;0.85;0;0;0;0;0;0;0
30.03.2022;0;0;;0;0;0;0;0;0;0;2.55;5.11;10.2;10.2;9.36;8.5;9.35;8.5;6.8;3.4;0;0;0;0;0;0;0
31.03.2022;0;0;;0;0;0;0;0;0;0;7.9;7.9;9.35;9.35;9.35;8.51;6.8;3.4;4.25;0.85;0;0;0;0;0;0;0
1.04.2022;0;0;;0;0;0;0;0;0;0;6.62;6.82;10.2;6.8;9.35;10.2;9.35;7.65;4.25;0.85;0;0;0;0;0;0;0
2.04.2022;0;0;;0;0;0;0;0;0;0;7.8;5.1;7.67;7.7;10.2;10.2;9.35;5.96;2.55;0;0;0;0;0;0;0;0
3.04.2022;0;0;;0;0;0;0;0;0;0;9.03;9.03;9.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4.04.2022;0;0;;0;0;0;0;0;0;0;4.1;6.1;8.87;10.2;10.2;10.2;10.2;8;5.34;5.7;1.17;0;0;0;0;0;0
5.04.2022;0;0;;0;0;0;0;0;0;0;2.68;1.4;3.94;3.88;4.61;3.4;2.04;2.16;2.68;3.13;3.04;0;0;0;0;0;0
6.04.2022;0;0;;0;0;0;0;0;0;0;2.8;2.31;7.11;9.48;10.09;10.1;10.1;10.09;8.88;7.17;3.99;0;0;0;0;0;0
7.04.2022;0;0;;0;0;0;0;0;0;0;4;3.06;6.68;7.44;7.72;9.35;7.41;4.88;1.89;1.06;0.52;0;0;0;0;0;0
8.04.2022;0;0;;0;0;0;0;0;0;0;4.44;3.17;5.89;1.54;5.22;3.76;5.66;5.07;3.73;1.56;4.52;0;0;0;0;0;0
9.04.2022;0;0;;0;0;0;0;0;0;0;0;3.23;8.82;10.09;10.09;10.09;9.89;10.3;9.99;8.08;4.53;0;0;0;0;0;0
10.04.2022;0;0;;0;0;0;0;0;0;0;2;2.01;2.79;4.79;2.69;2.89;5.93;5.45;7.79;8.12;4.59;0;0;0;0;0;0
11.04.2022;0;0;;0;0;0;0;0;0;0;2.1;3.6;7.46;5.99;6.24;5.4;7.59;4.24;1.42;1.43;1.25;0;0;0;0;0;0
12.04.2022;0;0;;0;0;0;0;0;0;0;0;1.98;1.59;1.89;3.78;3.9;3.36;4.86;3.18;4.65;4.41;0;0;0;0;0;0
13.04.2022;0;0;;0;0;0;0;0;0;0;3.85;2.09;8.49;8.39;8.14;8.9;8.05;9.35;8.91;8.67;3.66;0;0;0;0;0;0
14.04.2022;0;0;;0;0;0;0;0;0;0;6.78;2.92;9.26;10.1;10.09;10.09;10.09;10.09;10.05;8.23;4.66;0;0;0;0;0;0
15.04.2022;0;0;;0;0;0;0;0;0;0;3.5;5.13;8.24;7.98;7.48;6.57;8.02;8.31;8.05;6.36;4.24;0;0;0;0;0;0
16.04.2022;0;0;;0;0;0;0;0;0;2.54;4;3.46;8.79;9.98;10.11;10.1;9.6;8.63;8.72;6.49;3.21;0;0;0;0;0;0
17.04.2022;0;0;;0;0;0;0;0;0;0;3.1;3.21;4.95;4.77;4.89;4.96;5.32;4.98;1.93;1.93;1.8;0;0;0;0;0;0
18.04.2022;0;0;;0;0;0;0;0;0;0.56;2.7;2.87;6.64;7.61;9.6;7.32;3.02;2.31;3.04;2.5;1.71;0;0;0;0;0;0
19.04.2022;0;0;;0;0;0;0;0;0;0.15;1.5;2.53;7.64;10.35;9.22;10.09;10.09;10.09;8.66;1.12;0.7;0;0;0;0;0;0
20.04.2022;0;0;;0;0;0;0;0;0;0.67;3;3.3;5.66;9.66;6.88;8.91;3.74;7.1;6.7;7.54;4.12;0;0;0;0;0;0
21.04.2022;0;0;;0;0;0;0;0;0;2;2.32;4.44;7.98;10.41;7.65;9.23;8.42;7.65;7.93;6.47;3.6;0;0;0;0;0;0
22.04.2022;0;0;;0;0;0;0;0;0;0;4.45;4.51;7.91;10.09;9.88;10.2;10.2;8.4;9.82;7.64;3.61;0;0;0;0;0;0
23.04.2022;0;0;;0;0;0;0;0;0;0;4;5.82;8.89;10.09;10.09;10.1;10.1;9.89;10;7.52;4.37;0;0;0;0;0;0
24.04.2022;0;0;;0;0;0;0;0;0;0;3.4;5.64;8.61;10.5;10.1;10.09;10.1;5.53;7.75;4.69;1.23;0;0;0;0;0;0
25.04.2022;0;0;;0;0;0;0;0;0;2.56;3.75;4.1;8.45;10.02;10.09;9.85;10.09;10.09;8.03;7.49;5.25;0;0;0;0;0;0
26.04.2022;0;0;;0;0;0;0;0;0;1.3;4;4.48;8.52;10.04;9.66;10.09;10.09;10.09;9.72;7.48;4.38;0;0;0;0;0;0
27.04.2022;0;0;;0;0;0;0;0;0;1.05;4;4.79;8.79;10.08;10.1;9.96;9.96;9.25;7.66;6.36;4.28;0;0;0;0;0;0
28.04.2022;0;0;;0;0;0;0;0;0;3.38;4;5.21;9.76;9.25;10.1;10.1;7.31;5.71;9.22;6.22;2.65;0;0;0;0;0;0
29.04.2022;0;0;;0;0;0;0;0;0;3;2.82;6.12;7.49;10.04;10.1;10.1;8.16;7.8;5.1;5.4;4;0;0;0;0;0;0
30.04.2022;0;0;;0;0;0;0;0;0;0;1.34;2.55;2.51;9.3;9;9.3;9.3;7.5;0.02;0.16;0;0;0;0;0;0;0
1.05.2022;0;0;;0;0;0;0;0;0;0;3;5;9;5.45;4.45;0.92;3.15;2.5;1.5;2.73;1.51;0;0;0;0;0;0
2.05.2022;0;0;;0;0;0;0;0;0;0;3.1;5.27;8.45;7.59;8.38;9.57;9.57;7.5;5.5;2.5;0.67;0;0;0;0;0;0
3.05.2022;0;0;;0;0;0;0;0;0;0;0;2;1.5;9.2;9.2;5.5;10.2;10.09;9.25;1;0.95;0;0;0;0;0;0
4.05.2022;0;0;;0;0;0;0;0;0;0.23;2;5.55;8.7;10.09;2.5;6.15;1.25;0.75;5.1;4.45;3.25;0;0;0;0;0;0
5.05.2022;0;0;;0;0;0;0;0;0;0;0;0;3.03;3.4;4.49;6.8;8.74;4.8;5.92;6.49;4.64;0;0;0;0;0;0
6.05.2022;0;0;;0;0;0;0;0;0;0;2.06;2.11;2.14;2.13;2.77;8.18;4.99;4.65;4.32;4.26;4.25;0;0;0;0;0;0
7.05.2022;0;0;;0;0;0;0;0;0;0;0;3.5;2.15;5.45;5;7.5;5.15;3.46;3.18;2.77;1.77;0;0;0;0;0;0
8.05.2022;0;0;;0;0;0;0;0;0;0;1.5;3.16;4.57;2.22;6;3.19;5.6;3;5.85;3;2;0;0;0;0;0;0
9.05.2022;0;0;;0;0;0;0;0;0;0;4.21;4.6;5.06;7.71;8.44;7.19;7.38;9.08;8.23;4.17;5;0;0;0;0;0;0
10.05.2022;0;0;;0;0;0;0;0;0;2.02;4.5;5;9.43;10.09;10.09;9.65;11.68;8.38;10.05;8.36;4.99;0;0;0;0;0;0
11.05.2022;0;0;;0;0;0;0;0;0;0;5;6.96;9.15;10.09;10.09;9.28;8.38;8.17;7.82;7.74;3.19;0;0;0;0;0;0
12.05.2022;0;0;;0;0;0;0;0;0;0;2.73;4.5;5.41;4.66;7.51;8.8;7.24;8.85;8.1;7.4;5.2;0;0;0;0;0;0
13.05.2022;0;0;;0;0;0;0;0;0;0;5;6.52;9.31;10.09;10.09;10.09;10.09;10.09;10.09;8.01;4.85;0;0;0;0;0;0
14.05.2022;0;0;;0;0;0;0;0;0;2.5;3.45;7.5;10.02;10.09;10.09;10.09;9.5;3;3.5;1.5;0.25;0;0;0;0;0;0
15.05.2022;0;0;;0;0;0;0;0;0;0;3;2.5;8.93;1;6.27;5.55;10.09;10.09;2;0.15;3;0;0;0;0;0;0
16.05.2022;0;0;;0;0;0;0;0;0;0;2.79;9;8.95;7.47;9.41;8.99;7.03;7.64;7.54;7.32;4.16;0;0;0;0;0;0
17.05.2022;0;0;;0;0;0;0;0;0;0;0;7.94;6.78;5.08;2.75;4.17;1.65;2.52;7.8;5.45;2.94;0;0;0;0;0;0
18.05.2022;0;0;;0;0;0;0;0;0;0;1.11;10.02;9.05;10.08;10.09;10.09;9.95;10.02;9.11;8.26;4.69;0;0;0;0;0;0
19.05.2022;0;0;;0;0;0;0;0;0;0;0;2;5.2;8.52;6.48;5.42;0.96;1.15;1.5;1.04;2.59;0;0;0;0;0;0
20.05.2022;0;0;;0;0;0;0;0;0;0;6.5;6.95;8.79;9.94;9.77;10.1;10.1;10.09;10.06;8.48;3;0;0;0;0;0;0
21.05.2022;0;0;;0;0;0;0;0;0;0;0;9;10.09;10.09;10.09;10.09;10.09;10.09;9.5;10.09;5.86;0;0;0;0;0;0
22.05.2022;0;0;;0;0;0;0;0;0;0;5;8;10.02;10.09;10.09;10.09;9.71;5;4.45;6;1.06;0;0;0;0;0;0
23.05.2022;0;0;;0;0;0;0;0;0;0;4;6.23;8.19;9.39;9.41;8.74;5.4;3.71;8.26;8.02;4.35;0;0;0;0;0;0
24.05.2022;0;0;;0;0;0;0;0;0;0;4;6.44;8.72;7.64;5.65;7.47;7.47;8.93;8.54;5.96;5.05;0;0;0;0;0;0
25.05.2022;0;0;;0;0;0;0;0;0;0;5;6.67;9.1;8.83;7.94;8.77;8.65;9.32;6.85;5.56;2.55;0;0;0;0;0;0
26.05.2022;0;0;;0;0;0;0;0;0;0;5;6.5;8.98;10.09;10.09;10.09;9.7;8.87;8.31;7.96;4.88;0;0;0;0;0;0
27.05.2022;0;0;;0;0;0;0;0;0;0;5;6.54;8.73;10.06;9.91;8.72;8.83;8.78;9.32;8.72;4.5;0;0;0;0;0;0
28.05.2022;0;0;;0;0;0;0;0;0;0;5.25;10.09;10.09;10.09;10.09;10.09;4;5;8.5;6.25;3;0.83;0;0;0;0;0
29.05.2022;0;0;;0;0;0;0;0;0;2;5.25;7;10.02;10.09;10.09;10.09;10.09;3;10.02;2;0.67;0;0;0;0;0;0
30.05.2022;0;0;;0;0;0;0;0;0;0;6;6.79;8.41;9.96;10.09;10.08;9.22;8.11;2.51;1.64;0.97;0;0;0;0;0;0
31.05.2022;0;0;;0;0;0;0;0;0;0;5;5.58;8.62;10.04;10.1;10.09;8.78;4.55;2.54;0.28;0.28;0;0;0;0;0;0
1.06.2022;0;0;;0;0;0;0;0;0;0;5;5.85;8.66;10.1;9.92;9.92;9.93;9.76;7.68;4.72;2.19;0;0;0;0;0;0
2.06.2022;0;0;;0;0;0;0;0;0;0;4;4.68;7.92;8.83;8.98;9.17;10.74;8.32;7.95;5.31;4.69;0;0;0;0;0;0
3.06.2022;0;0;;0;0;0;0;0;0;0;4;5.21;6.41;8.43;9.63;10.01;10.08;10.09;9.51;7.31;4.51;0;0;0;0;0;0
4.06.2022;0;0;;0;0;0;0;0;0;0;5;8;10.02;10.09;10.09;10.09;10.09;10.02;9;6;1.48;0;0;0;0;0;0
5.06.2022;0;0;;0;0;0;0;0;0;0;5;8;10.02;10.09;10.09;8;10.09;6;0.25;6.25;1.04;0;0;0;0;0;0
6.06.2022;0;0;;0;0;0;0;0;0;0;3;4.75;6.51;12;8.13;5.65;5.73;8.09;7.27;5.89;0.87;0;0;0;0;0;0
7.06.2022;0;0;;0;0;0;0;0;0;0;4;5.85;8.62;7.03;8.58;7.22;8.07;2.5;4.36;1.71;0.57;0;0;0;0;0;0
8.06.2022;0;0;;0;0;0;0;0;0;0;4;5.77;8.54;10;10.09;10.07;10.1;9.42;8.56;3.43;1.28;0;0;0;0;0;0
9.06.2022;0;0;;0;0;0;0;0;0;0;5;6.65;8.57;9.37;8.78;8.52;8.76;7.68;8.85;7.88;4.7;0;0;0;0;0;0
10.06.2022;0;0;;0;0;0;0;0;0;0;5;6.06;8.57;10.02;10.09;9.53;7.1;9.39;9.79;6.13;5.11;0;0;0;0;0;0
11.06.2022;0;0;;0;0;0;0;0;0;0;5;8;10.02;10.09;10.09;10.09;10.09;10.02;9.5;4.5;2.43;0;0;0;0;0;0
12.06.2022;0;0;;0;0;0;0;0;0;0;3.95;5.25;10.02;10.09;10.09;8.25;7.39;4.45;3.78;2;4;0;0;0;0;0;0
13.06.2022;0;0;;0;0;0;0;0;0;0;4;5.19;7.21;5.19;5.04;7.18;6.36;4.53;5.72;2.93;1.69;0;0;0;0;0;0
14.06.2022;0;0;;0;0;0;0;0;0;0;3;3.77;3.98;4.95;7.43;2.69;6.33;1.26;4.51;1.51;1;0;0;0;0;0;0
15.06.2022;0;0;;0;0;0;0;0;0;0;5;5.32;9.02;8.48;8.8;6.19;9.01;6.34;7.81;7.92;5.38;0;0;0;0;0;0
16.06.2022;0;0;;0;0;0;0;0;0;0;5;7.23;8.05;9.96;10.07;9.91;8.61;9.43;8.7;6.57;4.7;0;0;0;0;0;0
17.06.2022;0;0;;0;0;0;0;0;0;0;5;6.14;8.68;10.05;10.1;8.75;9.48;8.11;7.68;4.57;2.63;0;0;0;0;0;0
18.06.2022;0;0;;0;0;0;0;0;0;0;5.25;8.45;10.2;10.84;10.89;10.9;10.89;10.89;10.2;7.5;1.27;0;0;0;0;0;0
19.06.2022;0;0;;0;0;0;0;0;0;0;5;7.45;10.2;10.9;10.9;10.92;5;6.25;5.22;7.23;1.82;0;0;0;0;0;0
20.06.2022;0;0;;0;0;0;0;0;0;0;6.17;8.56;10.43;10.32;11.38;10.58;10.91;9.48;7.74;4.38;1.75;0.85;0;0;0;0;0
21.06.2022;0;0;;0;0;0;0;0;0;2.63;5.29;4.66;10.52;8.99;6.15;4.5;10.01;6.04;2.35;1.45;1.69;0.85;0;0;0;0;0
22.06.2022;0;0;;0;0;0;0;0;0;3.52;6.22;7.87;9.78;9.82;9.72;8.9;8.9;7.36;6.12;5.86;0.85;0.85;0;0;0;0;0
23.06.2022;0;0;;0;0;0;0;0;0;1.94;4.13;5.56;7.54;9.15;9.71;9.85;6.67;9.54;7.76;5.47;1.74;0;0;0;0;0;0
24.06.2022;0;0;;0;0;0;0;0;0;1.76;5.18;4.44;7.22;5.97;7.97;10.42;9.78;6.27;4.41;1.74;1.95;0.85;0;0;0;0;0
25.06.2022;0;0;;0;0;0;0;0;0;3.02;3.64;7.41;7.92;8.16;8.98;8.76;5.55;6.46;6.2;1.76;1.71;0;0;0;0;0;0
26.06.2022;0;0;;0;0;0;0;0;0;2.66;7.07;6.52;8.37;5.55;5.74;3.22;2.01;3.7;3.72;5.55;1.71;0.48;0;0;0;0;0
